,ReturnDate,ReturnQuantity,SubcategoryName,OrderDate,OrderQuantity
4984,,0.0,Cleaners,2016-12-26,9
4985,,0.0,Fenders,2016-12-26,10
4986,,0.0,Gloves,2016-12-26,6
4987,2016-12-26,1.0,Helmets,2016-12-26,19
4988,,0.0,Hydration Packs,2016-12-26,2
4989,2016-12-26,1.0,Jerseys,2016-12-26,9
4990,,0.0,Mountain Bikes,2016-12-26,9
4991,2016-12-26,1.0,Road Bikes,2016-12-26,13
4992,,0.0,Shorts,2016-12-26,1
4993,,0.0,Socks,2016-12-26,2
4994,2016-12-26,2.0,Tires and Tubes,2016-12-26,62
4995,,0.0,Touring Bikes,2016-12-26,12
5000,,0.0,Bike Racks,2017-01-27,1
5001,,0.0,Bottles and Cages,2017-01-27,51
5002,,0.0,Caps,2017-01-27,6
5003,,0.0,Cleaners,2017-01-27,2
5004,2017-01-27,1.0,Fenders,2017-01-27,20
5005,,0.0,Gloves,2017-01-27,3
5006,,0.0,Helmets,2017-01-27,18
5007,,0.0,Hydration Packs,2017-01-27,2
5008,,0.0,Jerseys,2017-01-27,7
5009,,0.0,Mountain Bikes,2017-01-27,13
5010,,0.0,Road Bikes,2017-01-27,9
5011,,0.0,Shorts,2017-01-27,1
5012,,0.0,Socks,2017-01-27,5
5013,2017-01-27,1.0,Tires and Tubes,2017-01-27,50
5014,,0.0,Touring Bikes,2017-01-27,5
5015,2017-01-27,1.0,Vests,2017-01-27,2
5018,,0.0,Bike Racks,2017-02-27,1
5019,2017-02-27,2.0,Bottles and Cages,2017-02-27,47
5020,,0.0,Caps,2017-02-27,19
5021,,0.0,Cleaners,2017-02-27,9
5022,,0.0,Fenders,2017-02-27,13
5023,,0.0,Gloves,2017-02-27,8
5024,,0.0,Helmets,2017-02-27,22
5025,,0.0,Hydration Packs,2017-02-27,4
5026,2017-02-27,2.0,Jerseys,2017-02-27,15
5027,,0.0,Mountain Bikes,2017-02-27,8
5028,2017-02-27,1.0,Road Bikes,2017-02-27,9
5029,,0.0,Shorts,2017-02-27,2
5030,,0.0,Socks,2017-02-27,4
5031,2017-02-27,3.0,Tires and Tubes,2017-02-27,73
5032,,0.0,Touring Bikes,2017-02-27,7
5036,,0.0,Bike Racks,2017-03-27,1
5037,2017-03-27,3.0,Bottles and Cages,2017-03-27,37
5038,2017-03-27,1.0,Caps,2017-03-27,16
5039,,0.0,Cleaners,2017-03-27,4
5040,,0.0,Fenders,2017-03-27,20
5041,,0.0,Gloves,2017-03-27,5
5042,2017-03-27,1.0,Helmets,2017-03-27,24
5043,,0.0,Hydration Packs,2017-03-27,4
5044,,0.0,Jerseys,2017-03-27,10
5045,,0.0,Mountain Bikes,2017-03-27,17
5046,,0.0,Road Bikes,2017-03-27,10
5047,,0.0,Shorts,2017-03-27,1
5048,,0.0,Socks,2017-03-27,2
5049,2017-03-27,1.0,Tires and Tubes,2017-03-27,93
5050,,0.0,Touring Bikes,2017-03-27,7
5051,2017-03-27,1.0,Vests,2017-03-27,2
5056,,0.0,Bike Racks,2017-04-27,3
5057,,0.0,Bike Stands,2017-04-27,2
5058,,0.0,Bottles and Cages,2017-04-27,49
5059,,0.0,Caps,2017-04-27,18
5060,,0.0,Cleaners,2017-04-27,5
5061,,0.0,Fenders,2017-04-27,18
5062,,0.0,Gloves,2017-04-27,6
5063,2017-04-27,3.0,Helmets,2017-04-27,19
5064,,0.0,Hydration Packs,2017-04-27,1
5065,,0.0,Jerseys,2017-04-27,9
5066,,0.0,Mountain Bikes,2017-04-27,15
5067,2017-04-27,1.0,Road Bikes,2017-04-27,14
5068,,0.0,Shorts,2017-04-27,1
5069,,0.0,Socks,2017-04-27,9
5070,,0.0,Tires and Tubes,2017-04-27,46
5071,,0.0,Touring Bikes,2017-04-27,12
5072,,0.0,Vests,2017-04-27,3
5077,,0.0,Bike Stands,2017-05-27,1
5078,,0.0,Bottles and Cages,2017-05-27,16
5079,,0.0,Caps,2017-05-27,15
5080,,0.0,Cleaners,2017-05-27,2
5081,,0.0,Fenders,2017-05-27,17
5082,,0.0,Gloves,2017-05-27,17
5083,2017-05-27,1.0,Helmets,2017-05-27,18
5084,,0.0,Hydration Packs,2017-05-27,4
5085,2017-05-27,1.0,Jerseys,2017-05-27,10
5086,,0.0,Mountain Bikes,2017-05-27,10
5087,,0.0,Road Bikes,2017-05-27,14
5088,,0.0,Shorts,2017-05-27,1
5089,2017-05-27,2.0,Tires and Tubes,2017-05-27,69
5090,,0.0,Touring Bikes,2017-05-27,7
5095,2017-06-27,1.0,Bottles and Cages,2017-06-27,51
5096,,0.0,Caps,2017-06-27,11
5097,,0.0,Cleaners,2017-06-27,4
5098,,0.0,Fenders,2017-06-27,16
5099,,0.0,Gloves,2017-06-27,6
5100,2017-06-27,1.0,Helmets,2017-06-27,23
5101,,0.0,Jerseys,2017-06-27,11
5102,,0.0,Mountain Bikes,2017-06-27,12
5103,,0.0,Road Bikes,2017-06-27,18
5104,,0.0,Shorts,2017-06-27,3
5105,,0.0,Socks,2017-06-27,3
5106,2017-06-27,1.0,Tires and Tubes,2017-06-27,67
5107,,0.0,Touring Bikes,2017-06-27,6
5108,,0.0,Vests,2017-06-27,1
5125,,0.0,Bike Racks,2016-08-27,1
5126,2016-08-27,2.0,Bottles and Cages,2016-08-27,42
5127,,0.0,Caps,2016-08-27,15
5128,,0.0,Fenders,2016-08-27,4
5129,,0.0,Gloves,2016-08-27,8
5130,,0.0,Helmets,2016-08-27,18
5131,,0.0,Hydration Packs,2016-08-27,3
5132,,0.0,Jerseys,2016-08-27,2
5133,,0.0,Mountain Bikes,2016-08-27,2
5134,,0.0,Road Bikes,2016-08-27,3
5135,,0.0,Socks,2016-08-27,2
5136,,0.0,Tires and Tubes,2016-08-27,60
5137,,0.0,Touring Bikes,2016-08-27,3
5138,,0.0,Vests,2016-08-27,1
5141,,0.0,Bike Racks,2016-09-27,1
5142,,0.0,Bike Stands,2016-09-27,1
5143,,0.0,Bottles and Cages,2016-09-27,33
5144,,0.0,Caps,2016-09-27,10
5145,,0.0,Cleaners,2016-09-27,7
5146,,0.0,Fenders,2016-09-27,10
5147,,0.0,Gloves,2016-09-27,4
5148,,0.0,Helmets,2016-09-27,17
5149,,0.0,Hydration Packs,2016-09-27,1
5150,2016-09-27,1.0,Jerseys,2016-09-27,9
5151,,0.0,Mountain Bikes,2016-09-27,8
5152,,0.0,Road Bikes,2016-09-27,9
5153,,0.0,Shorts,2016-09-27,4
5154,,0.0,Socks,2016-09-27,3
5155,2016-09-27,1.0,Tires and Tubes,2016-09-27,79
5156,,0.0,Touring Bikes,2016-09-27,4
5158,,0.0,Bike Racks,2016-10-27,2
5159,,0.0,Bike Stands,2016-10-27,1
5160,,0.0,Bottles and Cages,2016-10-27,25
5161,,0.0,Caps,2016-10-27,9
5162,,0.0,Cleaners,2016-10-27,3
5163,,0.0,Fenders,2016-10-27,10
5164,,0.0,Gloves,2016-10-27,13
5165,2016-10-27,1.0,Helmets,2016-10-27,10
5166,,0.0,Hydration Packs,2016-10-27,2
5167,2016-10-27,1.0,Jerseys,2016-10-27,6
5168,,0.0,Mountain Bikes,2016-10-27,6
5169,,0.0,Road Bikes,2016-10-27,7
5170,,0.0,Shorts,2016-10-27,2
5171,,0.0,Socks,2016-10-27,6
5172,,0.0,Tires and Tubes,2016-10-27,38
5173,,0.0,Touring Bikes,2016-10-27,4
5174,,0.0,Vests,2016-10-27,1
5176,,0.0,Bike Racks,2016-11-27,1
5177,,0.0,Bottles and Cages,2016-11-27,55
5178,,0.0,Caps,2016-11-27,16
5179,,0.0,Fenders,2016-11-27,4
5180,2016-11-27,1.0,Gloves,2016-11-27,13
5181,,0.0,Helmets,2016-11-27,13
5182,,0.0,Jerseys,2016-11-27,8
5183,,0.0,Mountain Bikes,2016-11-27,11
5184,,0.0,Road Bikes,2016-11-27,13
5185,,0.0,Shorts,2016-11-27,3
5186,,0.0,Socks,2016-11-27,1
5187,2016-11-27,1.0,Tires and Tubes,2016-11-27,62
5188,,0.0,Touring Bikes,2016-11-27,5
5189,,0.0,Vests,2016-11-27,1
5192,,0.0,Bike Racks,2016-12-27,2
5193,2016-12-27,1.0,Bottles and Cages,2016-12-27,34
5194,,0.0,Caps,2016-12-27,10
5195,,0.0,Cleaners,2016-12-27,8
5196,,0.0,Fenders,2016-12-27,1
5197,,0.0,Gloves,2016-12-27,4
5198,,0.0,Helmets,2016-12-27,17
5199,,0.0,Jerseys,2016-12-27,5
5200,,0.0,Mountain Bikes,2016-12-27,6
5201,,0.0,Road Bikes,2016-12-27,12
5202,,0.0,Shorts,2016-12-27,1
5203,,0.0,Socks,2016-12-27,2
5204,2016-12-27,1.0,Tires and Tubes,2016-12-27,56
5205,,0.0,Touring Bikes,2016-12-27,8
5210,,0.0,Bike Stands,2017-01-28,1
5211,2017-01-28,1.0,Bottles and Cages,2017-01-28,64
5212,,0.0,Caps,2017-01-28,7
5213,,0.0,Cleaners,2017-01-28,11
5214,2017-01-28,1.0,Fenders,2017-01-28,15
5215,,0.0,Gloves,2017-01-28,8
5216,,0.0,Helmets,2017-01-28,18
5217,2017-01-28,1.0,Hydration Packs,2017-01-28,6
5218,,0.0,Jerseys,2017-01-28,11
5219,2017-01-28,1.0,Mountain Bikes,2017-01-28,10
5220,2017-01-28,1.0,Road Bikes,2017-01-28,12
5221,,0.0,Shorts,2017-01-28,2
5222,2017-01-28,1.0,Socks,2017-01-28,9
5223,2017-01-28,3.0,Tires and Tubes,2017-01-28,80
5224,,0.0,Touring Bikes,2017-01-28,4
5225,,0.0,Vests,2017-01-28,4
5230,,0.0,Bike Racks,2017-02-28,2
5231,2017-02-28,3.0,Bottles and Cages,2017-02-28,34
5232,,0.0,Caps,2017-02-28,14
5233,,0.0,Cleaners,2017-02-28,8
5234,,0.0,Fenders,2017-02-28,13
5235,,0.0,Gloves,2017-02-28,5
5236,,0.0,Helmets,2017-02-28,25
5237,,0.0,Hydration Packs,2017-02-28,1
5238,,0.0,Jerseys,2017-02-28,7
5239,,0.0,Mountain Bikes,2017-02-28,12
5240,,0.0,Road Bikes,2017-02-28,14
5241,,0.0,Shorts,2017-02-28,2
5242,2017-02-28,1.0,Socks,2017-02-28,5
5243,2017-02-28,2.0,Tires and Tubes,2017-02-28,66
5244,,0.0,Touring Bikes,2017-02-28,7
5245,,0.0,Vests,2017-02-28,2
5249,,0.0,Bike Racks,2017-03-28,1
5250,,0.0,Bottles and Cages,2017-03-28,35
5251,2017-03-28,2.0,Caps,2017-03-28,21
5252,,0.0,Fenders,2017-03-28,15
5253,,0.0,Gloves,2017-03-28,6
5254,2017-03-28,2.0,Helmets,2017-03-28,23
5255,,0.0,Jerseys,2017-03-28,14
5256,2017-03-28,1.0,Mountain Bikes,2017-03-28,12
5257,,0.0,Road Bikes,2017-03-28,6
5258,2017-03-28,1.0,Shorts,2017-03-28,2
5259,2017-03-28,1.0,Tires and Tubes,2017-03-28,62
5260,,0.0,Touring Bikes,2017-03-28,5
5261,2017-03-28,1.0,Vests,2017-03-28,2
5265,,0.0,Bike Stands,2017-04-28,3
5266,,0.0,Bottles and Cages,2017-04-28,67
5267,,0.0,Caps,2017-04-28,17
5268,,0.0,Cleaners,2017-04-28,5
5269,,0.0,Fenders,2017-04-28,19
5270,,0.0,Gloves,2017-04-28,26
5271,2017-04-28,1.0,Helmets,2017-04-28,25
5272,,0.0,Hydration Packs,2017-04-28,3
5273,,0.0,Jerseys,2017-04-28,10
5274,2017-04-28,1.0,Mountain Bikes,2017-04-28,11
5275,2017-04-28,1.0,Road Bikes,2017-04-28,12
5276,,0.0,Shorts,2017-04-28,3
5277,,0.0,Socks,2017-04-28,1
5278,2017-04-28,3.0,Tires and Tubes,2017-04-28,71
5279,,0.0,Touring Bikes,2017-04-28,12
5280,,0.0,Vests,2017-04-28,1
5285,,0.0,Bike Racks,2017-05-28,1
5286,,0.0,Bike Stands,2017-05-28,1
5287,2017-05-28,1.0,Bottles and Cages,2017-05-28,36
5288,,0.0,Caps,2017-05-28,16
5289,,0.0,Cleaners,2017-05-28,5
5290,,0.0,Fenders,2017-05-28,10
5291,,0.0,Gloves,2017-05-28,9
5292,2017-05-28,1.0,Helmets,2017-05-28,27
5293,,0.0,Hydration Packs,2017-05-28,2
5294,2017-05-28,1.0,Jerseys,2017-05-28,8
5295,,0.0,Mountain Bikes,2017-05-28,12
5296,2017-05-28,1.0,Road Bikes,2017-05-28,16
5297,,0.0,Shorts,2017-05-28,1
5298,2017-05-28,1.0,Socks,2017-05-28,7
5299,2017-05-28,1.0,Tires and Tubes,2017-05-28,61
5300,,0.0,Touring Bikes,2017-05-28,6
5301,,0.0,Vests,2017-05-28,1
5306,,0.0,Bike Racks,2017-06-28,3
5307,2017-06-28,1.0,Bottles and Cages,2017-06-28,62
5308,,0.0,Caps,2017-06-28,17
5309,,0.0,Cleaners,2017-06-28,5
5310,,0.0,Fenders,2017-06-28,12
5311,,0.0,Gloves,2017-06-28,11
5312,2017-06-28,1.0,Helmets,2017-06-28,25
5313,2017-06-28,1.0,Hydration Packs,2017-06-28,4
5314,,0.0,Jerseys,2017-06-28,13
5315,2017-06-28,2.0,Mountain Bikes,2017-06-28,15
5316,2017-06-28,2.0,Road Bikes,2017-06-28,24
5317,,0.0,Shorts,2017-06-28,2
5318,,0.0,Socks,2017-06-28,5
5319,,0.0,Tires and Tubes,2017-06-28,78
5320,2017-06-28,1.0,Touring Bikes,2017-06-28,6
5321,,0.0,Vests,2017-06-28,2
5335,,0.0,Bike Racks,2016-08-28,4
5336,2016-08-28,1.0,Bottles and Cages,2016-08-28,37
5337,2016-08-28,1.0,Caps,2016-08-28,8
5338,,0.0,Cleaners,2016-08-28,2
5339,,0.0,Fenders,2016-08-28,14
5340,,0.0,Gloves,2016-08-28,2
5341,,0.0,Helmets,2016-08-28,21
5342,,0.0,Hydration Packs,2016-08-28,2
5343,,0.0,Jerseys,2016-08-28,5
5344,,0.0,Mountain Bikes,2016-08-28,8
5345,,0.0,Road Bikes,2016-08-28,5
5346,,0.0,Shorts,2016-08-28,1
5347,2016-08-28,1.0,Tires and Tubes,2016-08-28,52
5348,2016-08-28,1.0,Touring Bikes,2016-08-28,2
5349,,0.0,Vests,2016-08-28,1
5352,,0.0,Bike Racks,2016-09-28,1
5353,2016-09-28,1.0,Bottles and Cages,2016-09-28,24
5354,2016-09-28,1.0,Caps,2016-09-28,7
5355,,0.0,Cleaners,2016-09-28,2
5356,,0.0,Fenders,2016-09-28,16
5357,,0.0,Gloves,2016-09-28,7
5358,,0.0,Helmets,2016-09-28,12
5359,,0.0,Hydration Packs,2016-09-28,3
5360,2016-09-28,1.0,Jerseys,2016-09-28,16
5361,,0.0,Mountain Bikes,2016-09-28,7
5362,,0.0,Road Bikes,2016-09-28,4
5363,,0.0,Shorts,2016-09-28,4
5364,,0.0,Socks,2016-09-28,3
5365,2016-09-28,1.0,Tires and Tubes,2016-09-28,62
5366,,0.0,Touring Bikes,2016-09-28,2
5368,2016-10-28,1.0,Bottles and Cages,2016-10-28,23
5369,2016-10-28,1.0,Caps,2016-10-28,9
5370,2016-10-28,1.0,Cleaners,2016-10-28,2
5371,,0.0,Fenders,2016-10-28,10
5372,,0.0,Gloves,2016-10-28,4
5373,2016-10-28,1.0,Helmets,2016-10-28,11
5374,,0.0,Jerseys,2016-10-28,10
5375,,0.0,Mountain Bikes,2016-10-28,3
5376,,0.0,Road Bikes,2016-10-28,13
5377,,0.0,Shorts,2016-10-28,6
5378,,0.0,Socks,2016-10-28,6
5379,,0.0,Tires and Tubes,2016-10-28,55
5380,2016-10-28,1.0,Touring Bikes,2016-10-28,4
5381,2016-10-28,1.0,Vests,2016-10-28,2
5384,2016-11-28,1.0,Bike Racks,2016-11-28,3
5385,,0.0,Bike Stands,2016-11-28,1
5386,2016-11-28,3.0,Bottles and Cages,2016-11-28,48
5387,,0.0,Caps,2016-11-28,10
5388,,0.0,Cleaners,2016-11-28,6
5389,,0.0,Fenders,2016-11-28,16
5390,,0.0,Gloves,2016-11-28,9
5391,2016-11-28,1.0,Helmets,2016-11-28,21
5392,,0.0,Hydration Packs,2016-11-28,1
5393,,0.0,Jerseys,2016-11-28,5
5394,2016-11-28,1.0,Mountain Bikes,2016-11-28,8
5395,,0.0,Road Bikes,2016-11-28,12
5396,,0.0,Shorts,2016-11-28,2
5397,,0.0,Socks,2016-11-28,3
5398,2016-11-28,1.0,Tires and Tubes,2016-11-28,61
5399,,0.0,Touring Bikes,2016-11-28,7
5400,,0.0,Vests,2016-11-28,1
5403,,0.0,Bike Stands,2016-12-28,2
5404,2016-12-28,1.0,Bottles and Cages,2016-12-28,49
5405,,0.0,Caps,2016-12-28,8
5406,,0.0,Fenders,2016-12-28,10
5407,,0.0,Gloves,2016-12-28,9
5408,2016-12-28,2.0,Helmets,2016-12-28,22
5409,,0.0,Hydration Packs,2016-12-28,3
5410,,0.0,Jerseys,2016-12-28,14
5411,,0.0,Mountain Bikes,2016-12-28,12
5412,2016-12-28,2.0,Road Bikes,2016-12-28,15
5413,,0.0,Shorts,2016-12-28,1
5414,,0.0,Socks,2016-12-28,2
5415,2016-12-28,2.0,Tires and Tubes,2016-12-28,58
5416,2016-12-28,1.0,Touring Bikes,2016-12-28,7
5417,,0.0,Vests,2016-12-28,2
5421,,0.0,Bottles and Cages,2017-01-29,40
5422,,0.0,Caps,2017-01-29,4
5423,,0.0,Cleaners,2017-01-29,2
5424,,0.0,Fenders,2017-01-29,14
5425,2017-01-29,1.0,Gloves,2017-01-29,8
5426,,0.0,Helmets,2017-01-29,16
5427,,0.0,Hydration Packs,2017-01-29,2
5428,,0.0,Jerseys,2017-01-29,12
5429,,0.0,Mountain Bikes,2017-01-29,11
5430,2017-01-29,1.0,Road Bikes,2017-01-29,15
5431,,0.0,Shorts,2017-01-29,3
5432,,0.0,Socks,2017-01-29,3
5433,2017-01-29,4.0,Tires and Tubes,2017-01-29,53
5434,,0.0,Touring Bikes,2017-01-29,2
5439,,0.0,Bike Stands,2017-03-29,1
5440,,0.0,Bottles and Cages,2017-03-29,33
5441,,0.0,Caps,2017-03-29,8
5442,,0.0,Cleaners,2017-03-29,2
5443,,0.0,Fenders,2017-03-29,7
5444,,0.0,Gloves,2017-03-29,13
5445,2017-03-29,3.0,Helmets,2017-03-29,18
5446,,0.0,Hydration Packs,2017-03-29,1
5447,,0.0,Jerseys,2017-03-29,3
5448,2017-03-29,1.0,Mountain Bikes,2017-03-29,8
5449,,0.0,Road Bikes,2017-03-29,9
5450,2017-03-29,2.0,Shorts,2017-03-29,5
5451,,0.0,Socks,2017-03-29,6
5452,2017-03-29,1.0,Tires and Tubes,2017-03-29,62
5453,,0.0,Touring Bikes,2017-03-29,3
5457,,0.0,Bike Racks,2017-04-29,2
5458,,0.0,Bike Stands,2017-04-29,1
5459,,0.0,Bottles and Cages,2017-04-29,45
5460,,0.0,Caps,2017-04-29,12
5461,,0.0,Cleaners,2017-04-29,7
5462,,0.0,Fenders,2017-04-29,9
5463,,0.0,Gloves,2017-04-29,2
5464,,0.0,Helmets,2017-04-29,21
5465,,0.0,Hydration Packs,2017-04-29,2
5466,2017-04-29,1.0,Jerseys,2017-04-29,13
5467,2017-04-29,1.0,Mountain Bikes,2017-04-29,15
5468,,0.0,Road Bikes,2017-04-29,13
5469,2017-04-29,1.0,Shorts,2017-04-29,8
5470,,0.0,Socks,2017-04-29,8
5471,2017-04-29,2.0,Tires and Tubes,2017-04-29,50
5472,,0.0,Touring Bikes,2017-04-29,1
5476,,0.0,Bike Stands,2017-05-29,2
5477,2017-05-29,1.0,Bottles and Cages,2017-05-29,42
5478,,0.0,Caps,2017-05-29,7
5479,2017-05-29,1.0,Fenders,2017-05-29,18
5480,2017-05-29,1.0,Gloves,2017-05-29,10
5481,2017-05-29,3.0,Helmets,2017-05-29,21
5482,,0.0,Hydration Packs,2017-05-29,2
5483,,0.0,Jerseys,2017-05-29,9
5484,2017-05-29,1.0,Mountain Bikes,2017-05-29,10
5485,2017-05-29,1.0,Road Bikes,2017-05-29,22
5486,,0.0,Shorts,2017-05-29,1
5487,,0.0,Tires and Tubes,2017-05-29,43
5488,,0.0,Touring Bikes,2017-05-29,5
5489,,0.0,Vests,2017-05-29,2
5494,,0.0,Bike Stands,2017-06-29,1
5495,2017-06-29,3.0,Bottles and Cages,2017-06-29,47
5496,,0.0,Caps,2017-06-29,21
5497,,0.0,Cleaners,2017-06-29,6
5498,,0.0,Fenders,2017-06-29,5
5499,,0.0,Gloves,2017-06-29,12
5500,,0.0,Helmets,2017-06-29,22
5501,,0.0,Hydration Packs,2017-06-29,2
5502,,0.0,Jerseys,2017-06-29,7
5503,2017-06-29,2.0,Mountain Bikes,2017-06-29,15
5504,,0.0,Road Bikes,2017-06-29,14
5505,,0.0,Shorts,2017-06-29,6
5506,2017-06-29,1.0,Tires and Tubes,2017-06-29,66
5507,,0.0,Touring Bikes,2017-06-29,11
5508,,0.0,Vests,2017-06-29,1
5523,,0.0,Bike Stands,2016-08-29,2
5524,2016-08-29,2.0,Bottles and Cages,2016-08-29,40
5525,,0.0,Caps,2016-08-29,15
5526,,0.0,Cleaners,2016-08-29,3
5527,,0.0,Fenders,2016-08-29,4
5528,,0.0,Gloves,2016-08-29,14
5529,,0.0,Helmets,2016-08-29,20
5530,,0.0,Hydration Packs,2016-08-29,1
5531,2016-08-29,1.0,Jerseys,2016-08-29,11
5532,,0.0,Mountain Bikes,2016-08-29,5
5533,,0.0,Road Bikes,2016-08-29,11
5534,,0.0,Shorts,2016-08-29,3
5535,,0.0,Socks,2016-08-29,5
5536,,0.0,Tires and Tubes,2016-08-29,58
5537,,0.0,Touring Bikes,2016-08-29,5
5540,,0.0,Bike Racks,2016-09-29,2
5541,,0.0,Bottles and Cages,2016-09-29,23
5542,,0.0,Caps,2016-09-29,2
5543,,0.0,Cleaners,2016-09-29,2
5544,,0.0,Fenders,2016-09-29,1
5545,,0.0,Gloves,2016-09-29,2
5546,,0.0,Helmets,2016-09-29,9
5547,,0.0,Hydration Packs,2016-09-29,1
5548,,0.0,Jerseys,2016-09-29,4
5549,,0.0,Mountain Bikes,2016-09-29,5
5550,,0.0,Road Bikes,2016-09-29,4
5551,,0.0,Shorts,2016-09-29,3
5552,,0.0,Socks,2016-09-29,1
5553,2016-09-29,2.0,Tires and Tubes,2016-09-29,40
5554,,0.0,Touring Bikes,2016-09-29,2
5557,,0.0,Bike Stands,2016-10-29,1
5558,2016-10-29,1.0,Bottles and Cages,2016-10-29,26
5559,,0.0,Caps,2016-10-29,12
5560,,0.0,Cleaners,2016-10-29,6
5561,,0.0,Fenders,2016-10-29,7
5562,,0.0,Gloves,2016-10-29,5
5563,,0.0,Helmets,2016-10-29,6
5564,,0.0,Hydration Packs,2016-10-29,3
5565,2016-10-29,1.0,Jerseys,2016-10-29,2
5566,,0.0,Mountain Bikes,2016-10-29,5
5567,2016-10-29,1.0,Road Bikes,2016-10-29,8
5568,,0.0,Shorts,2016-10-29,4
5569,,0.0,Socks,2016-10-29,3
5570,2016-10-29,2.0,Tires and Tubes,2016-10-29,57
5571,,0.0,Touring Bikes,2016-10-29,2
5572,,0.0,Vests,2016-10-29,1
5575,2016-11-29,2.0,Bottles and Cages,2016-11-29,51
5576,,0.0,Caps,2016-11-29,13
5577,,0.0,Cleaners,2016-11-29,8
5578,,0.0,Fenders,2016-11-29,13
5579,,0.0,Gloves,2016-11-29,7
5580,,0.0,Helmets,2016-11-29,11
5581,,0.0,Hydration Packs,2016-11-29,2
5582,,0.0,Jerseys,2016-11-29,7
5583,,0.0,Mountain Bikes,2016-11-29,4
5584,,0.0,Road Bikes,2016-11-29,24
5585,2016-11-29,1.0,Tires and Tubes,2016-11-29,62
5586,,0.0,Touring Bikes,2016-11-29,6
5589,,0.0,Bike Racks,2016-12-29,2
5590,,0.0,Bike Stands,2016-12-29,1
5591,,0.0,Bottles and Cages,2016-12-29,45
5592,,0.0,Caps,2016-12-29,14
5593,2016-12-29,1.0,Cleaners,2016-12-29,9
5594,,0.0,Fenders,2016-12-29,16
5595,,0.0,Gloves,2016-12-29,4
5596,,0.0,Helmets,2016-12-29,20
5597,,0.0,Hydration Packs,2016-12-29,2
5598,,0.0,Jerseys,2016-12-29,7
5599,,0.0,Mountain Bikes,2016-12-29,16
5600,,0.0,Road Bikes,2016-12-29,11
5601,,0.0,Shorts,2016-12-29,3
5602,,0.0,Socks,2016-12-29,4
5603,2016-12-29,1.0,Tires and Tubes,2016-12-29,73
5604,,0.0,Touring Bikes,2016-12-29,5
5605,,0.0,Vests,2016-12-29,4
5609,,0.0,Bike Stands,2017-01-30,3
5610,,0.0,Bottles and Cages,2017-01-30,35
5611,,0.0,Caps,2017-01-30,16
5612,,0.0,Cleaners,2017-01-30,10
5613,,0.0,Fenders,2017-01-30,10
5614,2017-01-30,1.0,Gloves,2017-01-30,7
5615,,0.0,Helmets,2017-01-30,12
5616,,0.0,Hydration Packs,2017-01-30,3
5617,,0.0,Jerseys,2017-01-30,7
5618,,0.0,Mountain Bikes,2017-01-30,9
5619,,0.0,Road Bikes,2017-01-30,5
5620,,0.0,Shorts,2017-01-30,1
5621,,0.0,Socks,2017-01-30,2
5622,2017-01-30,1.0,Tires and Tubes,2017-01-30,70
5623,,0.0,Touring Bikes,2017-01-30,9
5624,,0.0,Vests,2017-01-30,2
5628,,0.0,Bike Racks,2017-03-30,1
5629,2017-03-30,1.0,Bottles and Cages,2017-03-30,47
5630,,0.0,Caps,2017-03-30,12
5631,,0.0,Cleaners,2017-03-30,2
5632,2017-03-30,1.0,Fenders,2017-03-30,16
5633,,0.0,Gloves,2017-03-30,9
5634,,0.0,Helmets,2017-03-30,21
5635,,0.0,Hydration Packs,2017-03-30,2
5636,,0.0,Jerseys,2017-03-30,13
5637,,0.0,Mountain Bikes,2017-03-30,11
5638,,0.0,Road Bikes,2017-03-30,6
5639,,0.0,Shorts,2017-03-30,2
5640,2017-03-30,1.0,Tires and Tubes,2017-03-30,61
5641,2017-03-30,1.0,Touring Bikes,2017-03-30,10
5642,,0.0,Vests,2017-03-30,1
5647,,0.0,Bike Racks,2017-04-30,1
5648,2017-04-30,1.0,Bottles and Cages,2017-04-30,49
5649,,0.0,Caps,2017-04-30,12
5650,,0.0,Cleaners,2017-04-30,8
5651,,0.0,Fenders,2017-04-30,16
5652,,0.0,Gloves,2017-04-30,6
5653,2017-04-30,1.0,Helmets,2017-04-30,20
5654,,0.0,Hydration Packs,2017-04-30,4
5655,2017-04-30,1.0,Jerseys,2017-04-30,3
5656,,0.0,Mountain Bikes,2017-04-30,14
5657,2017-04-30,1.0,Road Bikes,2017-04-30,15
5658,,0.0,Shorts,2017-04-30,4
5659,,0.0,Socks,2017-04-30,2
5660,,0.0,Tires and Tubes,2017-04-30,69
5661,,0.0,Touring Bikes,2017-04-30,2
5662,,0.0,Vests,2017-04-30,5
5667,,0.0,Bike Racks,2017-05-30,1
5668,,0.0,Bike Stands,2017-05-30,1
5669,2017-05-30,2.0,Bottles and Cages,2017-05-30,47
5670,,0.0,Caps,2017-05-30,13
5671,,0.0,Cleaners,2017-05-30,4
5672,,0.0,Fenders,2017-05-30,13
5673,,0.0,Gloves,2017-05-30,8
5674,2017-05-30,1.0,Helmets,2017-05-30,19
5675,,0.0,Hydration Packs,2017-05-30,5
5676,,0.0,Jerseys,2017-05-30,2
5677,,0.0,Mountain Bikes,2017-05-30,16
5678,2017-05-30,2.0,Road Bikes,2017-05-30,11
5679,,0.0,Shorts,2017-05-30,2
5680,2017-05-30,3.0,Tires and Tubes,2017-05-30,62
5681,,0.0,Touring Bikes,2017-05-30,4
5682,,0.0,Vests,2017-05-30,2
5687,,0.0,Bike Racks,2017-06-30,1
